Side,Type,Metric,Value,relation_id,relation_label,model
head,realistic,z_inverse_harmonic_mean_rank,-0.00908379834330923,71,P81,simple
tail,realistic,z_inverse_harmonic_mean_rank,0.05401249836768769,71,P81,simple
both,realistic,z_inverse_harmonic_mean_rank,0.03176939423575335,71,P81,simple
head,pessimistic,z_inverse_harmonic_mean_rank,-0.009083799981639527,71,P81,simple
tail,pessimistic,z_inverse_harmonic_mean_rank,0.054012493828703725,71,P81,simple
both,pessimistic,z_inverse_harmonic_mean_rank,0.03176938408911341,71,P81,simple
head,optimistic,z_arithmetic_mean_rank,1.0231302143090444,71,P81,simple
tail,optimistic,z_arithmetic_mean_rank,2.4106905451143996,71,P81,simple
both,optimistic,z_arithmetic_mean_rank,2.428077944367457,71,P81,simple
head,realistic,z_arithmetic_mean_rank,1.0231292856689755,71,P81,simple
tail,realistic,z_arithmetic_mean_rank,2.410690095772431,71,P81,simple
both,realistic,z_arithmetic_mean_rank,2.428076969987014,71,P81,simple
head,pessimistic,z_arithmetic_mean_rank,1.0231290160637947,71,P81,simple
tail,pessimistic,z_arithmetic_mean_rank,2.4106895865182,71,P81,simple
both,pessimistic,z_arithmetic_mean_rank,2.4280764192502424,71,P81,simple
head,optimistic,harmonic_mean_rank,647549.468400572,71,P81,simple
tail,optimistic,harmonic_mean_rank,72291.41691908347,71,P81,simple
both,optimistic,harmonic_mean_rank,130062.82235577374,71,P81,simple
head,realistic,harmonic_mean_rank,647549.6528407886,71,P81,simple
tail,realistic,harmonic_mean_rank,72291.41830554522,71,P81,simple
both,realistic,harmonic_mean_rank,130062.81485792548,71,P81,simple
head,pessimistic,harmonic_mean_rank,647549.7866379364,71,P81,simple
tail,pessimistic,harmonic_mean_rank,72291.42292543188,71,P81,simple
both,pessimistic,harmonic_mean_rank,130062.83849603725,71,P81,simple
head,optimistic,inverse_harmonic_mean_rank,1.5442835625669965e-06,71,P81,simple
tail,optimistic,inverse_harmonic_mean_rank,1.3832900814758001e-05,71,P81,simple
both,optimistic,inverse_harmonic_mean_rank,7.688592188662497e-06,71,P81,simple
head,realistic,inverse_harmonic_mean_rank,1.5442831227119311e-06,71,P81,simple
tail,realistic,inverse_harmonic_mean_rank,1.3832900549459735e-05,71,P81,simple
both,realistic,inverse_harmonic_mean_rank,7.688592631893698e-06,71,P81,simple
head,pessimistic,inverse_harmonic_mean_rank,1.5442828036311725e-06,71,P81,simple
tail,pessimistic,inverse_harmonic_mean_rank,1.3832899665448463e-05,71,P81,simple
both,pessimistic,inverse_harmonic_mean_rank,7.688591234539818e-06,71,P81,simple
head,optimistic,inverse_geometric_mean_rank,8.643256340663269e-07,71,P81,simple
tail,optimistic,inverse_geometric_mean_rank,2.429692156802156e-06,71,P81,simple
both,optimistic,inverse_geometric_mean_rank,1.4491532748519063e-06,71,P81,simple
head,realistic,inverse_geometric_mean_rank,8.643266369290359e-07,71,P81,simple
tail,realistic,inverse_geometric_mean_rank,2.429692585792509e-06,71,P81,simple
both,realistic,inverse_geometric_mean_rank,1.4491527053905884e-06,71,P81,simple
head,pessimistic,inverse_geometric_mean_rank,8.64325214863e-07,71,P81,simple
tail,pessimistic,inverse_geometric_mean_rank,2.4296906480090833e-06,71,P81,simple
both,pessimistic,inverse_geometric_mean_rank,1.4491524734792664e-06,71,P81,simple
head,optimistic,variance,2873186959407.8027,71,P81,simple
tail,optimistic,variance,2925638781136.4443,71,P81,simple
both,optimistic,variance,3002881171016.0244,71,P81,simple
head,realistic,variance,2873186582528.0,71,P81,simple
tail,realistic,variance,2925638975488.0,71,P81,simple
both,realistic,variance,3002881015808.0,71,P81,simple
head,pessimistic,variance,2873186870975.3335,71,P81,simple
tail,pessimistic,variance,2925638960452.099,71,P81,simple
both,pessimistic,variance,3002881252198.163,71,P81,simple
head,optimistic,median_rank,1291822.0,71,P81,simple
tail,optimistic,median_rank,473882.0,71,P81,simple
both,optimistic,median_rank,608574.5,71,P81,simple
head,realistic,median_rank,1291822.5,71,P81,simple
tail,realistic,median_rank,473882.0,71,P81,simple
both,realistic,median_rank,608574.75,71,P81,simple
head,pessimistic,median_rank,1291823.0,71,P81,simple
tail,pessimistic,median_rank,473882.0,71,P81,simple
both,pessimistic,median_rank,608575.0,71,P81,simple
head,optimistic,inverse_median_rank,7.741004565644493e-07,71,P81,simple
tail,optimistic,inverse_median_rank,2.1102299728624426e-06,71,P81,simple
both,optimistic,inverse_median_rank,1.643184195197137e-06,71,P81,simple
head,realistic,inverse_median_rank,7.741001581962337e-07,71,P81,simple
tail,realistic,inverse_median_rank,2.110230070684338e-06,71,P81,simple
both,realistic,inverse_median_rank,1.6431835092589608e-06,71,P81,simple
head,pessimistic,inverse_median_rank,7.740998573333963e-07,71,P81,simple
tail,pessimistic,inverse_median_rank,2.1102299728624426e-06,71,P81,simple
both,pessimistic,inverse_median_rank,1.6431828451710963e-06,71,P81,simple
head,optimistic,adjusted_arithmetic_mean_rank_index,0.19690154241449032,71,P81,simple
tail,optimistic,adjusted_arithmetic_mean_rank_index,0.46393770800485457,71,P81,simple
both,optimistic,adjusted_arithmetic_mean_rank_index,0.3304196252096725,71,P81,simple
head,realistic,adjusted_arithmetic_mean_rank_index,0.1969013636975887,71,P81,simple
tail,realistic,adjusted_arithmetic_mean_rank_index,0.4639376215289345,71,P81,simple
both,realistic,adjusted_arithmetic_mean_rank_index,0.33041949261326153,71,P81,simple
head,pessimistic,adjusted_arithmetic_mean_rank_index,0.19690131181203652,71,P81,simple
tail,pessimistic,adjusted_arithmetic_mean_rank_index,0.46393752352289164,71,P81,simple
both,pessimistic,adjusted_arithmetic_mean_rank_index,0.3304194176674641,71,P81,simple
head,optimistic,z_geometric_mean_rank,1.2357097895662355,71,P81,simple
tail,optimistic,z_geometric_mean_rank,2.533504595695157,71,P81,simple
both,optimistic,z_geometric_mean_rank,2.7444779208062995,71,P81,simple
head,realistic,z_geometric_mean_rank,1.235712148715134,71,P81,simple
tail,realistic,z_geometric_mean_rank,2.533504746065354,71,P81,simple
both,realistic,z_geometric_mean_rank,2.74447732788994,71,P81,simple
head,pessimistic,z_geometric_mean_rank,1.2357088125792473,71,P81,simple
tail,pessimistic,z_geometric_mean_rank,2.5335041507094282,71,P81,simple
both,pessimistic,z_geometric_mean_rank,2.7444769945159955,71,P81,simple
head,optimistic,inverse_arithmetic_mean_rank,5.168534421864968e-07,71,P81,simple
tail,optimistic,inverse_arithmetic_mean_rank,7.743206368838859e-07,71,P81,simple
both,optimistic,inverse_arithmetic_mean_rank,6.19916853996356e-07,71,P81,simple
head,realistic,inverse_arithmetic_mean_rank,5.168533334654057e-07,71,P81,simple
tail,realistic,inverse_arithmetic_mean_rank,7.74320540131157e-07,71,P81,simple
both,realistic,inverse_arithmetic_mean_rank,6.199167046361254e-07,71,P81,simple
head,pessimistic,inverse_arithmetic_mean_rank,5.16853293776828e-07,71,P81,simple
tail,pessimistic,inverse_arithmetic_mean_rank,7.743203704073338e-07,71,P81,simple
both,pessimistic,inverse_arithmetic_mean_rank,6.199166618479626e-07,71,P81,simple
head,optimistic,adjusted_inverse_harmonic_mean_rank,-1.7691634938960583e-06,71,P81,simple
tail,optimistic,adjusted_inverse_harmonic_mean_rank,1.0519494476040489e-05,71,P81,simple
both,optimistic,adjusted_inverse_harmonic_mean_rank,4.375165491072213e-06,71,P81,simple
head,realistic,adjusted_inverse_harmonic_mean_rank,-1.7691639337525812e-06,71,P81,simple
tail,realistic,adjusted_inverse_harmonic_mean_rank,1.0519494210741343e-05,71,P81,simple
both,realistic,adjusted_inverse_harmonic_mean_rank,4.375165934304883e-06,71,P81,simple
head,pessimistic,adjusted_inverse_harmonic_mean_rank,-1.7691642528343972e-06,71,P81,simple
tail,pessimistic,adjusted_inverse_harmonic_mean_rank,1.0519493326727141e-05,71,P81,simple
both,pessimistic,adjusted_inverse_harmonic_mean_rank,4.375164536946373e-06,71,P81,simple
head,optimistic,hits_at_1,0.0,71,P81,simple
tail,optimistic,hits_at_1,0.0,71,P81,simple
both,optimistic,hits_at_1,0.0,71,P81,simple
head,realistic,hits_at_1,0.0,71,P81,simple
tail,realistic,hits_at_1,0.0,71,P81,simple
both,realistic,hits_at_1,0.0,71,P81,simple
head,pessimistic,hits_at_1,0.0,71,P81,simple
tail,pessimistic,hits_at_1,0.0,71,P81,simple
both,pessimistic,hits_at_1,0.0,71,P81,simple
head,optimistic,hits_at_3,0.0,71,P81,simple
tail,optimistic,hits_at_3,0.0,71,P81,simple
both,optimistic,hits_at_3,0.0,71,P81,simple
head,realistic,hits_at_3,0.0,71,P81,simple
tail,realistic,hits_at_3,0.0,71,P81,simple
both,realistic,hits_at_3,0.0,71,P81,simple
head,pessimistic,hits_at_3,0.0,71,P81,simple
tail,pessimistic,hits_at_3,0.0,71,P81,simple
both,pessimistic,hits_at_3,0.0,71,P81,simple
head,optimistic,hits_at_5,0.0,71,P81,simple
tail,optimistic,hits_at_5,0.0,71,P81,simple
both,optimistic,hits_at_5,0.0,71,P81,simple
head,realistic,hits_at_5,0.0,71,P81,simple
tail,realistic,hits_at_5,0.0,71,P81,simple
both,realistic,hits_at_5,0.0,71,P81,simple
head,pessimistic,hits_at_5,0.0,71,P81,simple
tail,pessimistic,hits_at_5,0.0,71,P81,simple
both,pessimistic,hits_at_5,0.0,71,P81,simple
head,optimistic,hits_at_10,0.0,71,P81,simple
tail,optimistic,hits_at_10,0.0,71,P81,simple
both,optimistic,hits_at_10,0.0,71,P81,simple
head,realistic,hits_at_10,0.0,71,P81,simple
tail,realistic,hits_at_10,0.0,71,P81,simple
both,realistic,hits_at_10,0.0,71,P81,simple
head,pessimistic,hits_at_10,0.0,71,P81,simple
tail,pessimistic,hits_at_10,0.0,71,P81,simple
both,pessimistic,hits_at_10,0.0,71,P81,simple
head,optimistic,z_hits_at_k,-0.004321901623570007,71,P81,simple
tail,optimistic,z_hits_at_k,-0.004321901623570007,71,P81,simple
both,optimistic,z_hits_at_k,-0.0061120918912950005,71,P81,simple
head,realistic,z_hits_at_k,-0.004321901623570007,71,P81,simple
tail,realistic,z_hits_at_k,-0.004321901623570007,71,P81,simple
both,realistic,z_hits_at_k,-0.0061120918912950005,71,P81,simple
head,pessimistic,z_hits_at_k,-0.004321901623570007,71,P81,simple
tail,pessimistic,z_hits_at_k,-0.004321901623570007,71,P81,simple
both,pessimistic,z_hits_at_k,-0.0061120918912950005,71,P81,simple
head,optimistic,adjusted_hits_at_k,-2.0754259604241172e-06,71,P81,simple
tail,optimistic,adjusted_hits_at_k,-2.0754259604241172e-06,71,P81,simple
both,optimistic,adjusted_hits_at_k,-2.075425960424117e-06,71,P81,simple
head,realistic,adjusted_hits_at_k,-2.0754259604241172e-06,71,P81,simple
tail,realistic,adjusted_hits_at_k,-2.0754259604241172e-06,71,P81,simple
both,realistic,adjusted_hits_at_k,-2.075425960424117e-06,71,P81,simple
head,pessimistic,adjusted_hits_at_k,-2.0754259604241172e-06,71,P81,simple
tail,pessimistic,adjusted_hits_at_k,-2.0754259604241172e-06,71,P81,simple
both,pessimistic,adjusted_hits_at_k,-2.075425960424117e-06,71,P81,simple
head,optimistic,geometric_mean_rank,4232152.63150013,72,P1142,simple
tail,optimistic,geometric_mean_rank,620318.2792852524,72,P1142,simple
both,optimistic,geometric_mean_rank,1620272.0876583436,72,P1142,simple
head,realistic,geometric_mean_rank,4232154.0,72,P1142,simple
tail,realistic,geometric_mean_rank,620318.8125,72,P1142,simple
both,realistic,geometric_mean_rank,1620274.625,72,P1142,simple
head,pessimistic,geometric_mean_rank,4232153.27830961,72,P1142,simple
tail,pessimistic,geometric_mean_rank,620318.6800188393,72,P1142,simple
both,pessimistic,geometric_mean_rank,1620272.7348315266,72,P1142,simple
head,optimistic,adjusted_arithmetic_mean_rank,1.7571829117841518,72,P1142,simple
tail,optimistic,adjusted_arithmetic_mean_rank,0.5758599317587667,72,P1142,simple
both,optimistic,adjusted_arithmetic_mean_rank,1.1665214217714592,72,P1142,simple
head,realistic,adjusted_arithmetic_mean_rank,1.7571829809648594,72,P1142,simple
tail,realistic,adjusted_arithmetic_mean_rank,0.5758600701201815,72,P1142,simple
both,realistic,adjusted_arithmetic_mean_rank,1.1665215255425203,72,P1142,simple
head,pessimistic,adjusted_arithmetic_mean_rank,1.7571831885069815,72,P1142,simple
tail,pessimistic,adjusted_arithmetic_mean_rank,0.5758602084815962,72,P1142,simple
both,pessimistic,adjusted_arithmetic_mean_rank,1.1665216984942888,72,P1142,simple
head,optimistic,count,3.0,72,P1142,simple
tail,optimistic,count,3.0,72,P1142,simple
both,optimistic,count,6.0,72,P1142,simple
head,realistic,count,3.0,72,P1142,simple
tail,realistic,count,3.0,72,P1142,simple
both,realistic,count,6.0,72,P1142,simple
head,pessimistic,count,3.0,72,P1142,simple
tail,pessimistic,count,3.0,72,P1142,simple
both,pessimistic,count,6.0,72,P1142,simple
head,optimistic,standard_deviation,99425.61330070949,72,P1142,simple
tail,optimistic,standard_deviation,1465813.8324599373,72,P1142,simple
both,optimistic,standard_deviation,1761860.8287089297,72,P1142,simple
head,realistic,standard_deviation,99426.046875,72,P1142,simple
tail,realistic,standard_deviation,1465813.875,72,P1142,simple
both,realistic,standard_deviation,1761861.0,72,P1142,simple
head,pessimistic,standard_deviation,99426.47668503596,72,P1142,simple
tail,pessimistic,standard_deviation,1465814.1219568811,72,P1142,simple
both,pessimistic,standard_deviation,1761860.9734966243,72,P1142,simple
head,optimistic,adjusted_geometric_mean_rank_index,-1.0820147726463316,72,P1142,simple
tail,optimistic,adjusted_geometric_mean_rank_index,0.6948337744831966,72,P1142,simple
both,optimistic,adjusted_geometric_mean_rank_index,0.1520413134024613,72,P1142,simple
head,realistic,adjusted_geometric_mean_rank_index,-1.0820154458823577,72,P1142,simple
tail,realistic,adjusted_geometric_mean_rank_index,0.6948335121672217,72,P1142,simple
both,realistic,adjusted_geometric_mean_rank_index,0.15203998550065845,72,P1142,simple
head,pessimistic,adjusted_geometric_mean_rank_index,-1.082015090845444,72,P1142,simple
tail,pessimistic,adjusted_geometric_mean_rank_index,0.6948335773415721,72,P1142,simple
both,pessimistic,adjusted_geometric_mean_rank_index,0.1520409747084449,72,P1142,simple
head,optimistic,arithmetic_mean_rank,4233316.333333333,72,P1142,simple
tail,optimistic,arithmetic_mean_rank,1387332.6666666667,72,P1142,simple
both,optimistic,arithmetic_mean_rank,2810324.5,72,P1142,simple
head,realistic,arithmetic_mean_rank,4233316.5,72,P1142,simple
tail,realistic,arithmetic_mean_rank,1387333.0,72,P1142,simple
both,realistic,arithmetic_mean_rank,2810324.75,72,P1142,simple
head,pessimistic,arithmetic_mean_rank,4233317.0,72,P1142,simple
tail,pessimistic,arithmetic_mean_rank,1387333.3333333333,72,P1142,simple
both,pessimistic,arithmetic_mean_rank,2810325.1666666665,72,P1142,simple
head,optimistic,median_absolute_deviation,145056.3184563696,72,P1142,simple
tail,optimistic,median_absolute_deviation,730522.5911242652,72,P1142,simple
both,optimistic,median_absolute_deviation,755552.6230781861,72,P1142,simple
head,realistic,median_absolute_deviation,145056.3184563696,72,P1142,simple
tail,realistic,median_absolute_deviation,730523.3324253745,72,P1142,simple
both,realistic,median_absolute_deviation,755552.9937287407,72,P1142,simple
head,pessimistic,median_absolute_deviation,145056.3184563696,72,P1142,simple
tail,pessimistic,median_absolute_deviation,730524.0737264837,72,P1142,simple
both,pessimistic,median_absolute_deviation,755553.3643792954,72,P1142,simple
head,optimistic,z_inverse_harmonic_mean_rank,-0.009121797504044748,72,P1142,simple
tail,optimistic,z_inverse_harmonic_mean_rank,0.000738751421956195,72,P1142,simple
both,optimistic,z_inverse_harmonic_mean_rank,-0.0059277087316441344,72,P1142,simple
head,realistic,z_inverse_harmonic_mean_rank,-0.009121797550525631,72,P1142,simple
tail,realistic,z_inverse_harmonic_mean_rank,0.0007387500091338428,72,P1142,simple
both,realistic,z_inverse_harmonic_mean_rank,-0.005927709376279717,72,P1142,simple
head,pessimistic,z_inverse_harmonic_mean_rank,-0.009121797607907902,72,P1142,simple
tail,pessimistic,z_inverse_harmonic_mean_rank,0.0007387486567477022,72,P1142,simple
both,pessimistic,z_inverse_harmonic_mean_rank,-0.005927710760384154,72,P1142,simple
head,optimistic,z_arithmetic_mean_rank,-2.271549206794647,72,P1142,simple
tail,optimistic,z_arithmetic_mean_rank,1.272420468804572,72,P1142,simple
both,optimistic,z_arithmetic_mean_rank,-0.7064907059111398,72,P1142,simple
head,realistic,z_arithmetic_mean_rank,-2.2715494143368127,72,P1142,simple
tail,realistic,z_arithmetic_mean_rank,1.2724200537202415,72,P1142,simple
both,realistic,z_arithmetic_mean_rank,-0.7064911461745567,72,P1142,simple
head,pessimistic,z_arithmetic_mean_rank,-2.271550036963309,72,P1142,simple
tail,pessimistic,z_arithmetic_mean_rank,1.272419638635911,72,P1142,simple
both,pessimistic,z_arithmetic_mean_rank,-0.7064918799469186,72,P1142,simple
head,optimistic,harmonic_mean_rank,4230993.124491409,72,P1142,simple
tail,optimistic,harmonic_mean_rank,280690.17423963046,72,P1142,simple
both,optimistic,harmonic_mean_rank,526454.5929694121,72,P1142,simple
head,realistic,harmonic_mean_rank,4230993.4051761655,72,P1142,simple
tail,realistic,harmonic_mean_rank,280690.211788928,72,P1142,simple
both,realistic,harmonic_mean_rank,526454.6355862214,72,P1142,simple
head,pessimistic,harmonic_mean_rank,4230993.7516913265,72,P1142,simple
tail,pessimistic,harmonic_mean_rank,280690.24773199105,72,P1142,simple
both,pessimistic,harmonic_mean_rank,526454.7270892835,72,P1142,simple
head,optimistic,inverse_harmonic_mean_rank,2.3635112858289174e-07,72,P1142,simple
tail,optimistic,inverse_harmonic_mean_rank,3.5626469744048868e-06,72,P1142,simple
both,optimistic,inverse_harmonic_mean_rank,1.8994990514938895e-06,72,P1142,simple
head,realistic,inverse_harmonic_mean_rank,2.3635111290332136e-07,72,P1142,simple
tail,realistic,inverse_harmonic_mean_rank,3.562646497812239e-06,72,P1142,simple
both,realistic,inverse_harmonic_mean_rank,1.8994988977283356e-06,72,P1142,simple
head,pessimistic,inverse_harmonic_mean_rank,2.363510935463455e-07,72,P1142,simple
tail,pessimistic,inverse_harmonic_mean_rank,3.5626460416067645e-06,72,P1142,simple
both,pessimistic,inverse_harmonic_mean_rank,1.8994985675765545e-06,72,P1142,simple
head,optimistic,inverse_geometric_mean_rank,2.3628637411537302e-07,72,P1142,simple
tail,optimistic,inverse_geometric_mean_rank,1.6120756608240324e-06,72,P1142,simple
both,optimistic,inverse_geometric_mean_rank,6.171802918886446e-07,72,P1142,simple
head,realistic,inverse_geometric_mean_rank,2.362862971949653e-07,72,P1142,simple
tail,realistic,inverse_geometric_mean_rank,1.6120742429848178e-06,72,P1142,simple
both,realistic,inverse_geometric_mean_rank,6.171793529574643e-07,72,P1142,simple
head,pessimistic,inverse_geometric_mean_rank,2.3628633800319637e-07,72,P1142,simple
tail,pessimistic,inverse_geometric_mean_rank,1.612074619403094e-06,72,P1142,simple
both,pessimistic,inverse_geometric_mean_rank,6.171800453730269e-07,72,P1142,simple
head,optimistic,variance,9885452580.222221,72,P1142,simple
tail,optimistic,variance,2148610191430.889,72,P1142,simple
both,optimistic,variance,3104153579738.9165,72,P1142,simple
head,realistic,variance,9885538304.0,72,P1142,simple
tail,realistic,variance,2148610473984.0,72,P1142,simple
both,realistic,variance,3104154058752.0,72,P1142,simple
head,pessimistic,variance,9885624266.0,72,P1142,simple
tail,pessimistic,variance,2148611040128.2224,72,P1142,simple
both,pessimistic,variance,3104154089930.472,72,P1142,simple
head,optimistic,median_rank,4217854.0,72,P1142,simple
tail,optimistic,median_rank,607017.0,72,P1142,simple
both,optimistic,median_rank,3780354.5,72,P1142,simple
head,realistic,median_rank,4217854.0,72,P1142,simple
tail,realistic,median_rank,607017.5,72,P1142,simple
both,realistic,median_rank,3780354.75,72,P1142,simple
head,pessimistic,median_rank,4217854.0,72,P1142,simple
tail,pessimistic,median_rank,607018.0,72,P1142,simple
both,pessimistic,median_rank,3780355.0,72,P1142,simple
head,optimistic,inverse_median_rank,2.3708739088645552e-07,72,P1142,simple
tail,optimistic,inverse_median_rank,1.6474003199251422e-06,72,P1142,simple
both,optimistic,inverse_median_rank,2.6452545654117886e-07,72,P1142,simple
head,realistic,inverse_median_rank,2.3708739149697067e-07,72,P1142,simple
tail,realistic,inverse_median_rank,1.6473990172016784e-06,72,P1142,simple
both,realistic,inverse_median_rank,2.645254255639884e-07,72,P1142,simple
head,pessimistic,inverse_median_rank,2.3708739088645552e-07,72,P1142,simple
tail,pessimistic,inverse_median_rank,1.647397606001799e-06,72,P1142,simple
both,pessimistic,inverse_median_rank,2.6452542155432495e-07,72,P1142,simple
head,optimistic,adjusted_arithmetic_mean_rank_index,-0.7571832260789788,72,P1142,simple
tail,optimistic,adjusted_arithmetic_mean_rank_index,0.4241402442951663,72,P1142,simple
both,optimistic,adjusted_arithmetic_mean_rank_index,-0.16652149089190638,72,P1142,simple
head,realistic,adjusted_arithmetic_mean_rank_index,-0.7571832952597151,72,P1142,simple
tail,realistic,adjusted_arithmetic_mean_rank_index,0.4241401059336941,72,P1142,simple
both,realistic,adjusted_arithmetic_mean_rank_index,-0.16652159466301053,72,P1142,simple
head,pessimistic,adjusted_arithmetic_mean_rank_index,-0.7571835028019236,72,P1142,simple
tail,pessimistic,adjusted_arithmetic_mean_rank_index,0.42413996757222183,72,P1142,simple
both,pessimistic,adjusted_arithmetic_mean_rank_index,-0.1665217676148507,72,P1142,simple
head,optimistic,z_geometric_mean_rank,-2.3410064670965514,72,P1142,simple
tail,optimistic,z_geometric_mean_rank,1.5033162215003746,72,P1142,simple
both,optimistic,z_geometric_mean_rank,0.4189664242619773,72,P1142,simple
head,realistic,z_geometric_mean_rank,-2.3410079236846975,72,P1142,simple
tail,realistic,z_geometric_mean_rank,1.503315653963397,72,P1142,simple
both,realistic,z_geometric_mean_rank,0.41896276508370756,72,P1142,simple
head,pessimistic,z_geometric_mean_rank,-2.3410071555401832,72,P1142,simple
tail,pessimistic,z_geometric_mean_rank,1.5033157949721705,72,P1142,simple
both,pessimistic,z_geometric_mean_rank,0.4189654909536693,72,P1142,simple
head,optimistic,inverse_arithmetic_mean_rank,2.3622142104665148e-07,72,P1142,simple
tail,optimistic,inverse_arithmetic_mean_rank,7.208076505562953e-07,72,P1142,simple
both,optimistic,inverse_arithmetic_mean_rank,3.558307946288765e-07,72,P1142,simple
head,realistic,inverse_arithmetic_mean_rank,2.362214104323357e-07,72,P1142,simple
tail,realistic,inverse_arithmetic_mean_rank,7.20807463494566e-07,72,P1142,simple
both,realistic,inverse_arithmetic_mean_rank,3.558307639650593e-07,72,P1142,simple
head,pessimistic,inverse_arithmetic_mean_rank,2.3622138384628414e-07,72,P1142,simple
tail,pessimistic,inverse_arithmetic_mean_rank,7.208073041806824e-07,72,P1142,simple
both,pessimistic,inverse_arithmetic_mean_rank,3.5583071021852694e-07,72,P1142,simple
head,optimistic,adjusted_inverse_harmonic_mean_rank,-3.077100261651729e-06,72,P1142,simple
tail,optimistic,adjusted_inverse_harmonic_mean_rank,2.4920660569246533e-07,72,P1142,simple
both,optimistic,adjusted_inverse_harmonic_mean_rank,-1.4139468279796316e-06,72,P1142,simple
head,realistic,adjusted_inverse_harmonic_mean_rank,-3.0771002773313514e-06,72,P1142,simple
tail,realistic,adjusted_inverse_harmonic_mean_rank,2.492061290982382e-07,72,P1142,simple
both,realistic,adjusted_inverse_harmonic_mean_rank,-1.413946981745695e-06,72,P1142,simple
head,pessimistic,adjusted_inverse_harmonic_mean_rank,-3.0771002966883913e-06,72,P1142,simple
tail,pessimistic,adjusted_inverse_harmonic_mean_rank,2.492056728912522e-07,72,P1142,simple
both,pessimistic,adjusted_inverse_harmonic_mean_rank,-1.41394731189857e-06,72,P1142,simple
head,optimistic,hits_at_1,0.0,72,P1142,simple
tail,optimistic,hits_at_1,0.0,72,P1142,simple
both,optimistic,hits_at_1,0.0,72,P1142,simple
head,realistic,hits_at_1,0.0,72,P1142,simple
tail,realistic,hits_at_1,0.0,72,P1142,simple
both,realistic,hits_at_1,0.0,72,P1142,simple
head,pessimistic,hits_at_1,0.0,72,P1142,simple
tail,pessimistic,hits_at_1,0.0,72,P1142,simple
both,pessimistic,hits_at_1,0.0,72,P1142,simple
head,optimistic,hits_at_3,0.0,72,P1142,simple
tail,optimistic,hits_at_3,0.0,72,P1142,simple
both,optimistic,hits_at_3,0.0,72,P1142,simple
head,realistic,hits_at_3,0.0,72,P1142,simple
tail,realistic,hits_at_3,0.0,72,P1142,simple
both,realistic,hits_at_3,0.0,72,P1142,simple
head,pessimistic,hits_at_3,0.0,72,P1142,simple
tail,pessimistic,hits_at_3,0.0,72,P1142,simple
both,pessimistic,hits_at_3,0.0,72,P1142,simple
head,optimistic,hits_at_5,0.0,72,P1142,simple
tail,optimistic,hits_at_5,0.0,72,P1142,simple
both,optimistic,hits_at_5,0.0,72,P1142,simple
head,realistic,hits_at_5,0.0,72,P1142,simple
tail,realistic,hits_at_5,0.0,72,P1142,simple
both,realistic,hits_at_5,0.0,72,P1142,simple
head,pessimistic,hits_at_5,0.0,72,P1142,simple
tail,pessimistic,hits_at_5,0.0,72,P1142,simple
both,pessimistic,hits_at_5,0.0,72,P1142,simple
head,optimistic,hits_at_10,0.0,72,P1142,simple
tail,optimistic,hits_at_10,0.0,72,P1142,simple
both,optimistic,hits_at_10,0.0,72,P1142,simple
head,realistic,hits_at_10,0.0,72,P1142,simple
tail,realistic,hits_at_10,0.0,72,P1142,simple
both,realistic,hits_at_10,0.0,72,P1142,simple
head,pessimistic,hits_at_10,0.0,72,P1142,simple
tail,pessimistic,hits_at_10,0.0,72,P1142,simple
both,pessimistic,hits_at_10,0.0,72,P1142,simple
head,optimistic,z_hits_at_k,-0.0024952510657792236,72,P1142,simple
tail,optimistic,z_hits_at_k,-0.0024952510657792236,72,P1142,simple
both,optimistic,z_hits_at_k,-0.0035288178987508984,72,P1142,simple
head,realistic,z_hits_at_k,-0.0024952510657792236,72,P1142,simple
tail,realistic,z_hits_at_k,-0.0024952510657792236,72,P1142,simple
both,realistic,z_hits_at_k,-0.0035288178987508984,72,P1142,simple
head,pessimistic,z_hits_at_k,-0.0024952510657792236,72,P1142,simple
tail,pessimistic,z_hits_at_k,-0.0024952510657792236,72,P1142,simple
both,pessimistic,z_hits_at_k,-0.0035288178987508984,72,P1142,simple
head,optimistic,adjusted_hits_at_k,-2.0754259604241172e-06,72,P1142,simple
tail,optimistic,adjusted_hits_at_k,-2.0754259604241172e-06,72,P1142,simple
both,optimistic,adjusted_hits_at_k,-2.0754259604241172e-06,72,P1142,simple
head,realistic,adjusted_hits_at_k,-2.0754259604241172e-06,72,P1142,simple
tail,realistic,adjusted_hits_at_k,-2.0754259604241172e-06,72,P1142,simple
both,realistic,adjusted_hits_at_k,-2.0754259604241172e-06,72,P1142,simple
head,pessimistic,adjusted_hits_at_k,-2.0754259604241172e-06,72,P1142,simple
tail,pessimistic,adjusted_hits_at_k,-2.0754259604241172e-06,72,P1142,simple
both,pessimistic,adjusted_hits_at_k,-2.0754259604241172e-06,72,P1142,simple
head,optimistic,geometric_mean_rank,1877970.7125852266,74,P170,simple
tail,optimistic,geometric_mean_rank,702040.9297416762,74,P170,simple
both,optimistic,geometric_mean_rank,1148221.3658920361,74,P170,simple
head,realistic,geometric_mean_rank,1877969.25,74,P170,simple
tail,realistic,geometric_mean_rank,702041.75,74,P170,simple
both,realistic,geometric_mean_rank,1148221.5,74,P170,simple
head,pessimistic,geometric_mean_rank,1877971.2830122074,74,P170,simple
tail,pessimistic,geometric_mean_rank,702041.1449948999,74,P170,simple
both,pessimistic,geometric_mean_rank,1148221.7163045772,74,P170,simple
