Side,Type,Metric,Value,relation_id,relation_label,model
head,realistic,arithmetic_mean_rank,1146097.5,1,P1412,complex
tail,realistic,arithmetic_mean_rank,50634.08984375,1,P1412,complex
both,realistic,arithmetic_mean_rank,598365.8125,1,P1412,complex
head,pessimistic,arithmetic_mean_rank,1146097.705882353,1,P1412,complex
tail,pessimistic,arithmetic_mean_rank,50634.10294117647,1,P1412,complex
both,pessimistic,arithmetic_mean_rank,598365.9044117647,1,P1412,complex
head,optimistic,median_absolute_deviation,995935.0750767011,1,P1412,complex
tail,optimistic,median_absolute_deviation,1839.1680520561993,1,P1412,complex
both,optimistic,median_absolute_deviation,79825.52734766937,1,P1412,complex
head,realistic,median_absolute_deviation,995935.4457272558,1,P1412,complex
tail,realistic,median_absolute_deviation,1839.1680520561993,1,P1412,complex
both,realistic,median_absolute_deviation,79825.52734766937,1,P1412,complex
head,pessimistic,median_absolute_deviation,995935.8163778103,1,P1412,complex
tail,pessimistic,median_absolute_deviation,1839.1680520561993,1,P1412,complex
both,pessimistic,median_absolute_deviation,79825.52734766937,1,P1412,complex
head,optimistic,z_inverse_harmonic_mean_rank,0.4316915749457032,1,P1412,complex
tail,optimistic,z_inverse_harmonic_mean_rank,302.09966879080594,1,P1412,complex
both,optimistic,z_inverse_harmonic_mean_rank,213.9218211655613,1,P1412,complex
head,realistic,z_inverse_harmonic_mean_rank,0.43169161643853254,1,P1412,complex
tail,realistic,z_inverse_harmonic_mean_rank,302.0997107529323,1,P1412,complex
both,realistic,z_inverse_harmonic_mean_rank,213.92180827959712,1,P1412,complex
head,pessimistic,z_inverse_harmonic_mean_rank,0.4316915590966268,1,P1412,complex
tail,pessimistic,z_inverse_harmonic_mean_rank,302.099668789744,1,P1412,complex
both,pessimistic,z_inverse_harmonic_mean_rank,213.9218211536034,1,P1412,complex
head,optimistic,z_arithmetic_mean_rank,7.48809846801102,1,P1412,complex
tail,optimistic,z_arithmetic_mean_rank,13.982671155461357,1,P1412,complex
both,optimistic,z_arithmetic_mean_rank,15.182133483808094,1,P1412,complex
head,realistic,z_arithmetic_mean_rank,7.488097770527804,1,P1412,complex
tail,realistic,z_arithmetic_mean_rank,13.982671058740333,1,P1412,complex
both,realistic,z_arithmetic_mean_rank,15.182132774841154,1,P1412,complex
head,pessimistic,z_arithmetic_mean_rank,7.488096549932175,1,P1412,complex
tail,pessimistic,z_arithmetic_mean_rank,13.98267098109106,1,P1412,complex
both,pessimistic,z_arithmetic_mean_rank,15.182132004224913,1,P1412,complex
head,optimistic,harmonic_mean_rank,29497.932648319787,1,P1412,complex
tail,optimistic,harmonic_mean_rank,46.710721595726326,1,P1412,complex
both,optimistic,harmonic_mean_rank,93.2737418647062,1,P1412,complex
head,realistic,harmonic_mean_rank,29497.930090188933,1,P1412,complex
tail,realistic,harmonic_mean_rank,46.710715108537606,1,P1412,complex
both,realistic,harmonic_mean_rank,93.27374748148105,1,P1412,complex
head,pessimistic,harmonic_mean_rank,29497.933625452868,1,P1412,complex
tail,pessimistic,harmonic_mean_rank,46.7107215958905,1,P1412,complex
both,pessimistic,harmonic_mean_rank,93.27374186991845,1,P1412,complex
head,optimistic,inverse_harmonic_mean_rank,3.3900680834897775e-05,1,P1412,complex
tail,optimistic,inverse_harmonic_mean_rank,0.021408361203554868,1,P1412,complex
both,optimistic,inverse_harmonic_mean_rank,0.010721130942194885,1,P1412,complex
head,realistic,inverse_harmonic_mean_rank,3.3900683774845675e-05,1,P1412,complex
tail,realistic,inverse_harmonic_mean_rank,0.021408364176750183,1,P1412,complex
both,realistic,inverse_harmonic_mean_rank,0.010721130296587944,1,P1412,complex
head,pessimistic,inverse_harmonic_mean_rank,3.39006797119216e-05,1,P1412,complex
tail,pessimistic,inverse_harmonic_mean_rank,0.021408361203479626,1,P1412,complex
both,pessimistic,inverse_harmonic_mean_rank,0.010721130941595774,1,P1412,complex
head,optimistic,inverse_geometric_mean_rank,2.397859752350162e-06,1,P1412,complex
tail,optimistic,inverse_geometric_mean_rank,0.0007119278377143784,1,P1412,complex
both,optimistic,inverse_geometric_mean_rank,4.1317104310841903e-05,1,P1412,complex
head,realistic,inverse_geometric_mean_rank,2.397861635472509e-06,1,P1412,complex
tail,realistic,inverse_geometric_mean_rank,0.0007119279471226037,1,P1412,complex
both,realistic,inverse_geometric_mean_rank,4.131712921662256e-05,1,P1412,complex
head,pessimistic,inverse_geometric_mean_rank,2.3978588531079248e-06,1,P1412,complex
tail,pessimistic,inverse_geometric_mean_rank,0.0007119278043260112,1,P1412,complex
both,pessimistic,inverse_geometric_mean_rank,4.131709559464237e-05,1,P1412,complex
head,optimistic,variance,1373187427860.4421,1,P1412,complex
tail,optimistic,variance,17280370039.74459,1,P1412,complex
both,optimistic,variance,995243864194.7424,1,P1412,complex
head,realistic,variance,1373187604480.0,1,P1412,complex
tail,realistic,variance,17280385024.0,1,P1412,complex
both,realistic,variance,995244048384.0,1,P1412,complex
head,pessimistic,variance,1373187807154.4136,1,P1412,complex
tail,pessimistic,variance,17280404181.239403,1,P1412,complex
both,pessimistic,variance,995244232010.0422,1,P1412,complex
head,optimistic,median_rank,719082.5,1,P1412,complex
tail,optimistic,median_rank,1255.5,1,P1412,complex
both,optimistic,median_rank,53854.5,1,P1412,complex
head,realistic,median_rank,719082.75,1,P1412,complex
tail,realistic,median_rank,1255.5,1,P1412,complex
both,realistic,median_rank,53854.5,1,P1412,complex
head,pessimistic,median_rank,719083.0,1,P1412,complex
tail,pessimistic,median_rank,1255.5,1,P1412,complex
both,pessimistic,median_rank,53854.5,1,P1412,complex
head,optimistic,inverse_median_rank,1.390661015947405e-06,1,P1412,complex
tail,optimistic,inverse_median_rank,0.0007964954201513341,1,P1412,complex
both,optimistic,inverse_median_rank,1.8568550446109424e-05,1,P1412,complex
head,realistic,inverse_median_rank,1.3906604863223038e-06,1,P1412,complex
tail,realistic,inverse_median_rank,0.0007964954129420221,1,P1412,complex
both,realistic,inverse_median_rank,1.8568551240605302e-05,1,P1412,complex
head,pessimistic,inverse_median_rank,1.3906600489790468e-06,1,P1412,complex
tail,pessimistic,inverse_median_rank,0.0007964954201513341,1,P1412,complex
both,pessimistic,inverse_median_rank,1.8568550446109424e-05,1,P1412,complex
head,optimistic,adjusted_arithmetic_mean_rank_index,0.524271866410112,1,P1412,complex
tail,optimistic,adjusted_arithmetic_mean_rank_index,0.9789830002055036,1,P1412,complex
both,optimistic,adjusted_arithmetic_mean_rank_index,0.7516277643033346,1,P1412,complex
head,realistic,adjusted_arithmetic_mean_rank_index,0.5242718175765091,1,P1412,complex
tail,realistic,adjusted_arithmetic_mean_rank_index,0.9789829934336759,1,P1412,complex
both,realistic,adjusted_arithmetic_mean_rank_index,0.7516277292042335,1,P1412,complex
head,pessimistic,adjusted_arithmetic_mean_rank_index,0.5242717321177038,1,P1412,complex
tail,pessimistic,adjusted_arithmetic_mean_rank_index,0.9789829879971383,1,P1412,complex
both,pessimistic,adjusted_arithmetic_mean_rank_index,0.7516276910530367,1,P1412,complex
head,optimistic,z_geometric_mean_rank,6.38994335210122,1,P1412,complex
tail,optimistic,z_geometric_mean_rank,8.33071293144103,1,P1412,complex
both,optimistic,z_geometric_mean_rank,11.566835593042128,1,P1412,complex
head,realistic,z_geometric_mean_rank,6.389944842069273,1,P1412,complex
tail,realistic,z_geometric_mean_rank,8.330712932699383,1,P1412,complex
both,realistic,z_geometric_mean_rank,11.566835687343016,1,P1412,complex
head,pessimistic,z_geometric_mean_rank,6.389942621816388,1,P1412,complex
tail,pessimistic,z_geometric_mean_rank,8.330712931133432,1,P1412,complex
both,pessimistic,z_geometric_mean_rank,11.566835559387654,1,P1412,complex
head,optimistic,inverse_arithmetic_mean_rank,8.72526205362233e-07,1,P1412,complex
tail,optimistic,inverse_arithmetic_mean_rank,1.974954670433796e-05,1,P1412,complex
both,optimistic,inverse_arithmetic_mean_rank,1.6712187100700842e-06,1,P1412,complex
head,realistic,inverse_arithmetic_mean_rank,8.725261295694509e-07,1,P1412,complex
tail,realistic,inverse_arithmetic_mean_rank,1.974954102479387e-05,1,P1412,complex
both,realistic,inverse_arithmetic_mean_rank,1.671218456067436e-06,1,P1412,complex
head,pessimistic,inverse_arithmetic_mean_rank,8.72525959058721e-07,1,P1412,complex
tail,pessimistic,inverse_arithmetic_mean_rank,1.974953523244477e-05,1,P1412,complex
both,pessimistic,inverse_arithmetic_mean_rank,1.671218217192822e-06,1,P1412,complex
head,optimistic,adjusted_inverse_harmonic_mean_rank,3.0587331946584854e-05,1,P1412,complex
tail,optimistic,adjusted_inverse_harmonic_mean_rank,0.021405118686962453,1,P1412,complex
both,optimistic,adjusted_inverse_harmonic_mean_rank,0.010717853009502846,1,P1412,complex
head,realistic,adjusted_inverse_harmonic_mean_rank,3.058733488654249e-05,1,P1412,complex
tail,realistic,adjusted_inverse_harmonic_mean_rank,0.021405121660167618,1,P1412,complex
both,realistic,adjusted_inverse_harmonic_mean_rank,0.010717852363893766,1,P1412,complex
head,pessimistic,adjusted_inverse_harmonic_mean_rank,3.058733082360495e-05,1,P1412,complex
tail,pessimistic,adjusted_inverse_harmonic_mean_rank,0.02140511868688721,1,P1412,complex
both,pessimistic,adjusted_inverse_harmonic_mean_rank,0.010717853008903733,1,P1412,complex
head,optimistic,geometric_mean_rank,417038.56909057824,1,P1412,complex
tail,optimistic,geometric_mean_rank,1404.6367440982053,1,P1412,complex
